n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
132,647740.051,65.00300000002608,-0.10267733764648437,-0.33999917602539065,0,-0.021886428820008894,-0.041329396687225725,1.316676387704522,0,0,1.229,0,79
133,647805.511,65.46000000007916,-0.10507698822021484,-0.3925799560546875,0,-0.002565634000431664,-0.027122416575991883,1.3162924152690836,0,0,1.253,0,79
134,647870.574,65.06299999996554,-0.08171640014648437,-0.35777108764648435,0,0.015446163880149815,-0.02584832622203602,1.3144598195544894,0,0,1.269,0,79
135,647935.852,65.27799999993294,-0.054615406036376955,-0.3152562561035156,0,0.032812189937493394,-0.0285012266850674,1.3147565255273284,0,0,1.28,0,79
136,648001.159,65.3070000000298,-0.024850479125976564,-0.26779379272460935,0,0.04365068459237818,-0.03555235686312449,1.3128715699351745,0,0,1.305,0,79
137,648066.07,64.91099999996368,0.005001087665557861,-0.21634326171875,0,0.0497069770967985,-0.039479347680111736,1.3115102131186192,0,0,1.315,0,79
138,648131.225,65.15500000002794,-0.008948333740234375,-0.34007443237304685,0,0.04899139210348083,-0.04061381169390805,1.3120687184792572,0,0,1.318,0,79
139,648196.563,65.33799999998882,-0.041482772827148434,-0.25275473022460937,0,0.04120722363958612,-0.042044981680543395,1.3120338118942174,0,0,1.328,0,79
140,648261.566,65.00300000002608,-0.014413914680480956,-0.23714469909667968,0,0.03532546406036523,-0.04242895411598215,1.3143201932143298,0,0,1.343,0,79
141,648326.782,65.2160000000149,0.022028902053833007,-0.27781024169921875,0,0.03338814859065153,-0.04209734155810323,1.3147390722348085,0,0,1.348,0,79
142,648391.937,65.15500000002794,-0.0012237253189086915,-0.23598500061035158,0,0.03321361566545209,-0.045169121041613254,1.3144249129694496,0,0,1.354,0,79
143,648457.153,65.2160000000149,0.015596981048583985,-0.24653216552734375,0,0.03412118687648914,-0.04621631859280985,1.316135335636404,0,0,1.365,0,79
144,648522.552,65.39899999997579,0.0435017318725586,-0.20399531555175782,0,0.03544763710800483,-0.04576253298729131,1.3185787965891962,0,0,1.371,0,79
145,648587.677,65.125,0.10228899383544922,-0.22647105407714843,0,0.039723693775390936,-0.040212385965949345,1.3196434474329126,0,0,1.373,0,79
146,648652.648,64.97100000001956,0.1195741958618164,-0.17720440673828125,0,0.04804891430740389,-0.02893755899806598,1.321685482657746,0,0,1.383,0,79
147,648717.987,65.3389999999199,0.1277570037841797,-0.12908023071289063,0,0.05002113636215748,-0.019792033717615693,1.3224708808211434,0,0,1.368,0,79
148,648782.928,64.94099999999162,0.13343754577636718,-0.0802610855102539,0,0.04719370297392667,-0.01377064779823526,1.3241813034880978,0,0,1.377,0,79
149,648848.114,65.18599999998696,0.21026708984375,-0.046687694549560545,0,0.04337143191205908,-0.0091106186954104,1.325036514821575,0,0,1.372,0,79
150,648913.269,65.15500000002794,0.19260406494140625,-0.042259521484375,0,0.046705010783368264,0.002181661564992912,1.3257520998148926,0,0,1.376,0,79
151,648978.576,65.3070000000298,0.23518980407714843,0.01245428466796875,0,0.045273840796732905,0.010995574287564275,1.3266596710259297,0,0,1.38,0,79
152,649043.762,65.18599999998696,0.20938107299804687,0.03931270980834961,0,0.03764675196551769,0.01825614397586069,1.3258917261550525,0,0,1.384,0,79
153,649108.978,65.2160000000149,0.14974490356445314,0.05981893157958985,0,0.03155555287605748,0.0278554548618295,1.3276545086995666,0,0,1.383,0,79
154,649174.407,65.42900000000373,0.12075489044189452,0.06789945220947266,0,0.02897246558310587,0.04267330021126135,1.3292427583188813,0,0,1.388,0,79
155,649239.44,65.0329999999376,0.08867691802978515,0.09936204528808594,0,0.021711895894809458,0.0461988653002899,1.3302550492850382,0,0,1.39,0,79
156,649304.351,64.9110000000801,0.06845297241210938,0.10344073486328124,0,0.015271630954950384,0.03836233695883536,1.330988087570876,0,0,1.402,0,79
157,649369.506,65.15500000002794,0.048705696105957035,0.13023146057128906,0,0.0062482787221397,0.025865779514555962,1.3294871044141607,0,0,1.412,0,79
158,649434.661,65.15499999991152,0.0425395622253418,0.1276623001098633,0,0.0013788101090755204,0.016755160819145562,1.3266422177334098,0,0,1.425,0,79
159,649499.847,65.18599999998696,0.004204987525939941,0.11715038299560547,0,0.0019198621771937623,0.013177235852557187,1.3245827292160566,0,0,1.409,0,79
160,649565.124,65.27700000000186,-0.0009898838996887207,0.12433315277099609,0,0.0006108652381980154,0.0036651914291880917,1.321912375460505,0,0,1.406,0,79
