n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
120,425716.003,65.33800000004703,-0.04621965408325195,-0.39189389038085937,0,0.07344345492392139,-0.06963863715457375,1.2793088884193238,0,0,0.752,0,49
121,425781.036,65.03299999999581,-0.025753740310668946,-0.368334228515625,0,0.09510299094117101,-0.056967546785094914,1.2792914351268037,0,0,0.756,0,49
122,425846.221,65.18499999999767,0.011249624252319335,-0.26970816040039064,0,0.11065387457644049,-0.044436082755775624,1.2803386326780004,0,0,0.762,0,49
123,425911.499,65.27799999999115,0.039392318725585934,-0.2167342834472656,0,0.1179493508497768,-0.03481931857728687,1.279745220732322,0,0,0.771,0,49
124,425976.623,65.12400000001071,0.0642928695678711,-0.13582844543457032,0,0.11613420842770268,-0.030054569719342356,1.280111739875241,0,0,0.765,0,49
125,426041.748,65.125,0.06044488143920899,0.01682177734375,0,0.11562806294462433,-0.027628562059070234,1.28035608597052,0,0,0.768,0,49
126,426107.116,65.36799999995856,0.09025756072998047,0.08297657775878907,0,0.11274826967883368,-0.023841197582242544,1.278942369276405,0,0,0.789,0,49
127,426172.424,65.30800000001909,0.09207691955566406,0.12053660583496094,0,0.10257300013970674,-0.025621433419276758,1.2767956142964516,0,0,0.807,0,49
128,426237.365,64.94099999999162,0.10649737548828125,0.14676837158203124,0,0.07829547024446562,-0.03406882699892931,1.2757833233302949,0,0,0.838,0,49
129,426302.52,65.15500000002794,0.13449612426757812,0.16886207580566406,0,0.05565854984609917,-0.04586725274241098,1.2782965974531668,0,0,0.859,0,49
130,426367.767,65.24699999997392,0.11019169616699219,-0.022256900787353515,0,0.0291469985083053,-0.05548401692089973,1.279186715371684,0,0,0.893,0,49
131,426432.983,65.2160000000149,0.1512263641357422,0.17759254455566406,0,0.0014486232791552935,-0.06325073209227451,1.2789074626913648,0,0,0.943,0,49
132,426498.077,65.09399999998277,0.15913436889648438,-0.03008559799194336,0,-0.008395033702092724,-0.06740461571202101,1.2790121824464844,0,0,0.959,0,49
133,426563.323,65.24599999998463,0.17884417724609375,-0.0008243379592895508,0,-0.012548917321839229,-0.06845181326321761,1.2798499404874417,0,0,1.02,0,49
134,426628.692,65.36900000000605,0.21192581176757813,-0.0067824568748474125,0,-0.018413223608540176,-0.07099999397112931,1.2825901074130728,0,0,1.047,0,49
135,426693.695,65.00300000002608,0.1537191925048828,-0.11504297637939453,0,-0.017941984710501707,-0.06541494036474747,1.282502840950473,0,0,1.06,0,49
136,426758.911,65.2160000000149,0.1862758026123047,-0.13740115356445312,0,-0.022060961745208326,-0.05981243346584567,1.2831137061886713,0,0,1.096,0,49
137,426824.066,65.15499999996973,0.4900126647949219,0.13624295043945311,0,-0.026127578902355116,-0.049864056729478,1.282258494855194,0,0,1.108,0,49
138,426889.282,65.2160000000149,0.5777197265625,0.25803558349609373,0,-0.026284658535034602,-0.04330161874197931,1.2826599205831528,0,0,1.14,0,49
139,426954.681,65.39899999997579,0.5716357421875,0.20631092834472656,0,-0.02401573050744197,-0.029688050576423545,1.2814905499843168,0,0,1.164,0,49
140,427019.714,65.03299999999581,0.5510374145507813,0.22696522521972656,0,-0.026302111827554542,-0.008011061266653973,1.2801640997528008,0,0,1.18,0,49
141,427084.808,65.09400000004098,0.5305380859375,0.18792938232421874,0,-0.038257617203715705,0.01855284994869972,1.278942369276405,0,0,1.193,0,49
142,427150.268,65.45999999996275,0.5107810974121094,0.13264213562011717,0,-0.04855505979048225,0.0494626310015193,1.2779649848952879,0,0,1.214,1,49
143,427215.27,65.00200000003679,0.45342843627929685,0.08490709686279296,0,-0.05747369226817327,0.07278022980816354,1.2775461058748092,0,0,1.229,1,49
144,427280.517,65.24699999997392,0.3887010192871094,0.0952510986328125,0,-0.07696902001294993,0.065868725970266,1.2791169022016042,0,0,1.238,1,49
145,427345.55,65.03299999999581,0.39259140014648436,0.051576961517333986,0,-0.11065387457644049,0.052045718294470904,1.2812287505965174,0,0,1.249,2,49
146,427410.797,65.24700000003213,0.3226591796875,-0.09432369995117187,0,-0.13493140447168162,0.06668903071870334,1.2795008746370429,0,0,1.261,2,49
147,427476.104,65.3069999999716,0.18562245178222656,-0.16010386657714842,0,-0.10632545803149455,0.059096848472528,1.2827646403382724,0,0,1.267,2,49
148,427541.198,65.09399999998277,0.08638256072998046,-0.1961152801513672,0,-0.03230604445441504,0.016161748873467493,1.287442122733617,0,0,1.275,2,49
149,427606.292,65.09400000004098,0.0744282455444336,-0.18791630554199218,0,0.04434881629317591,-0.03255039054969425,1.287808641876536,0,0,1.273,1,49
150,427671.63,65.33799999998882,0.09381340026855468,-0.17525367736816405,0,0.10494664792241903,-0.06133086991508074,1.2849288486107453,0,0,1.271,1,49
151,427736.663,65.03299999999581,0.16729484558105467,-0.15082608032226563,0,0.11962486693169135,-0.06592108584782583,1.2836373049642695,0,0,1.275,1,49
152,427801.849,65.18599999998696,0.2893997802734375,-0.11416322326660157,0,0.09978047333651582,-0.04319689898685966,1.2850510216583848,0,0,1.272,1,49
153,427867.034,65.18499999999767,0.34038751220703123,-0.07672882080078125,0,0.07367034772668064,-0.018186330805780915,1.2879831748017356,0,0,1.272,1,49
154,427932.281,65.24700000003213,0.32541595458984374,-0.05129373550415039,0,0.05747369226817327,0.0048520153205442364,1.2907233417273665,0,0,1.289,1,49
155,427997.436,65.15499999996973,0.28125103759765624,-0.04903570556640625,0,0.0477696616270848,0.021432643214490364,1.2901299297816884,0,0,1.303,1,49
156,428062.622,65.18599999998696,0.2715746765136719,-0.009253945350646973,0,0.03988077340807043,0.03413864016900908,1.289920490271449,0,0,1.314,1,49
