n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
52,397731.109,65.12400000001071,3.5002306049136677e-9,-3.5077780466963302e-9,0,0.029635690698863713,0.08148942277561524,1.3706419681761868,0,0,0.242,0,20
53,397796.264,65.15500000002794,3.2794112030387625e-9,-3.286504124844214e-9,0,0.029688050576423545,0.08145451619057535,1.3706594214687067,0,0,0.242,0,20
54,397861.602,65.33799999998882,3.072513891311246e-9,-3.079160023844452e-9,0,0.02965314399138366,0.08140215631301553,1.3706419681761868,0,0,0.242,0,20
55,397926.574,64.97200000000885,2.878664645322715e-9,-2.884887635445921e-9,0,0.029600784113823827,0.08131488985041581,1.3706594214687067,0,0,0.242,0,20
56,397991.79,65.2159999999567,2.6970346880261785e-9,-2.7028950171370526e-9,0,0.02965314399138366,0.0811927168027762,1.3706943280537467,0,0,0.242,0,20
57,398057.067,65.27700000000186,2.52690983870707e-9,-2.532392272769357e-9,0,0.02965314399138366,0.08127998326537592,1.3707117813462668,0,0,0.242,0,20
58,398122.406,65.33900000003632,2.3674861040490214e-9,-2.372615881540696e-9,0,0.029600784113823827,0.08121017009529614,1.3707117813462668,0,0,0.242,0,20
59,398187.438,65.03200000000652,2.2181002350407655e-9,-2.2229141904972493e-9,0,0.029548424236264,0.08103563717009671,1.3707292346387867,0,0,0.242,0,20
60,398252.563,65.125,2.078175384667702e-9,-2.0826898889936274e-9,0,0.029583330821303884,0.0810705437551366,1.3707466879313064,0,0,0.242,0,20
61,398317.718,65.15499999996973,1.947068312802003e-9,-1.9513101960910716e-9,0,0.029618237406343777,0.08103563717009671,1.3707641412238265,0,0,0.242,0,20
62,398383.087,65.36900000000605,1.8242343458041433e-9,-1.8282149767401278e-9,0,0.02965314399138366,0.08101818387757678,1.3707466879313064,0,0,0.242,0,20
63,398448.028,64.94099999999162,1.7091693962356659e-9,-1.7128886611317283e-9,0,0.02965314399138366,0.08114035692521637,1.3707641412238265,0,0,0.242,0,20
64,398513.244,65.2160000000149,1.6013444792406518e-9,-1.6048397810664028e-9,0,0.029705503868943488,0.08112290363269643,1.3707466879313064,0,0,0.242,0,20
65,398578.369,65.125,1.500323833170114e-9,-1.5036196145956636e-9,0,0.02982767691658309,0.08114035692521637,1.3707641412238265,0,0,0.242,0,20
66,398643.554,65.18499999999767,1.4056843156140531e-9,-1.4087694353293045e-9,0,0.029845130209103034,0.08121017009529614,1.3707990478088663,0,0,0.242,0,20
67,398708.77,65.2160000000149,1.3170132433515391e-9,-1.3198808801462292e-9,0,0.029722957161463434,0.08127998326537592,1.3708165011013862,0,0,0.242,0,20
68,398774.017,65.24699999997392,1.2339118029558448e-9,-1.2366166401989176e-9,0,0.02977531703902326,0.0811054503401765,1.3707990478088663,0,0,0.242,0,20
69,398839.08,65.06300000002375,1.156075086328201e-9,-1.1586108712435816e-9,0,0.02981022362406315,0.08115781021773633,1.3708165011013862,0,0,0.242,0,20
70,398904.388,65.30799999996088,1.083145093616622e-9,-1.0855205800908152e-9,0,0.02982767691658309,0.08117526351025627,1.3707990478088663,0,0,0.242,0,20
71,398969.421,65.03299999999581,1.0148080491489963e-9,-1.0170264204134583e-9,0,0.029722957161463434,0.08108799704765655,1.3707641412238265,0,0,0.242,0,20
72,399034.545,65.12400000001071,9.507900813332525e-10,-9.528712325845845e-10,0,0.029757863746503316,0.08112290363269643,1.3707990478088663,0,0,0.242,0,20
73,399099.7,65.15500000002794,8.908179438549268e-10,-8.927596581997931e-10,0,0.029722957161463434,0.0812276233878161,1.3707990478088663,0,0,0.242,0,20
74,399164.978,65.27799999999115,8.346211188836605e-10,-8.364442578567832e-10,0,0.02977531703902326,0.08124507668033604,1.3708339543939063,0,0,0.242,0,20
75,399230.072,65.09399999998277,7.819667189323809e-10,-7.836809459149663e-10,0,0.02982767691658309,0.08121017009529614,1.3708339543939063,0,0,0.242,0,20
76,399295.227,65.15500000002794,7.326279956032522e-10,-7.342404728660768e-10,0,0.029845130209103034,0.0810705437551366,1.3708514076864262,0,0,0.242,0,20
77,399360.382,65.15499999996973,6.864061106170993e-10,-6.879200213916192e-10,0,0.02986258350162298,0.08100073058505684,1.3708688609789461,0,0,0.242,0,20
78,399425.659,65.27700000000186,6.431075121327012e-10,-6.445278586397763e-10,0,0.029914943379182806,0.0810705437551366,1.3708688609789461,0,0,0.242,0,20
79,399490.692,65.03299999999581,6.025405241416592e-10,-6.038687274667609e-10,0,0.029914943379182806,0.08115781021773633,1.370903767563986,0,0,0.242,0,20
80,399555.908,65.2160000000149,5.645290457323426e-10,-5.657762471855676e-10,0,0.029949849964222692,0.08115781021773633,1.370938674149026,0,0,0.242,0,20
81,399621.032,65.12400000001071,5.289171554068161e-10,-5.300880729919299e-10,0,0.030019663134302467,0.0811927168027762,1.3709735807340657,0,0,0.242,0,20
82,399686.218,65.18599999998696,4.955510348736424e-10,-4.966483402313315e-10,0,0.030019663134302467,0.08121017009529614,1.3709910340265858,0,0,0.242,0,20
83,399751.434,65.2160000000149,4.642851934022474e-10,-4.653107907870435e-10,0,0.029932396671702756,0.0811054503401765,1.3709735807340657,0,0,0.242,0,20
84,399816.528,65.09399999998277,4.34998270293363e-10,-4.3595889565040126e-10,0,0.029967303256742638,0.08117526351025627,1.3709735807340657,0,0,0.242,0,20
85,399881.683,65.15500000002794,4.07555461379161e-10,-4.0845404214451266e-10,0,0.029914943379182806,0.08115781021773633,1.3710259406116256,0,0,0.242,0,20
86,399947.021,65.33799999998882,3.818427671831159e-10,-3.826869487966178e-10,0,0.029949849964222692,0.08108799704765655,1.3710259406116256,0,0,0.242,0,20
87,400012.023,65.00199999997858,3.577497125206719e-10,-3.585413139717275e-10,0,0.029897490086662867,0.080948370707497,1.3710433939041458,0,0,0.242,0,20
88,400077.209,65.18599999998696,3.351776456383959e-10,-3.3592320392017426e-10,0,0.029932396671702756,0.08082619765985741,1.3710433939041458,0,0,0.242,0,20
89,400142.425,65.2160000000149,3.1402856848217196e-10,-3.147243887724471e-10,0,0.02977531703902326,0.08065166473465797,1.3710957537817055,0,0,0.242,0,20
90,400207.58,65.15500000002794,2.942157379948185e-10,-2.948639519217977e-10,0,0.029618237406343777,0.08056439827205825,1.3710783004891856,0,0,0.242,0,20
91,400272.827,65.24699999997392,2.756543437953951e-10,-2.762621420515643e-10,0,0.029618237406343777,0.08052949168701835,1.3710783004891856,0,0,0.242,0,20
92,400337.951,65.12400000001071,2.582622755653574e-10,-2.588346603715763e-10,0,0.029670597283903602,0.08040731863937876,1.3711306603667452,0,0,0.242,0,20
93,400403.045,65.09399999998277,2.4196927483899345e-10,-2.4250431351902077e-10,0,0.029618237406343777,0.08038986534685881,1.3711830202443052,0,0,0.242,0,20
94,400468.566,65.52100000000792,2.2670442945127435e-10,-2.272061010444304e-10,0,0.029635690698863713,0.08038986534685881,1.3711830202443052,0,0,0.242,0,20
95,400533.416,64.85000000003492,2.1240245473563847e-10,-2.1287110030243639e-10,0,0.029565877528783945,0.08037241205433888,1.371217926829345,0,0,0.242,0,20
